Organization,Repository,Is_Fork,Parent_Repo,Parent_Archived,Stars,Forks,Forks_History,Open_Issues,Closed_Issues,Avg_Response_Time (sec),Has_README,Has_Wiki,Commit_Count,Release_Count,Contributors_Count,Contributors
opencpu,opencpu,False,,,733,122,"[{'user': 'desssai007', 'forked_at': '2025-02-25T09:11:41Z'}, {'user': 'cakcak27', 'forked_at': '2024-10-18T06:21:17Z'}, {'user': 'crissthiandi', 'forked_at': '2024-10-08T02:42:27Z'}, {'user': 'iN4l48', 'forked_at': '2024-08-29T23:23:05Z'}, {'user': 'sylviewn', 'forked_at': '2024-08-07T19:52:53Z'}, {'user': 'mmrech', 'forked_at': '2024-07-24T21:07:04Z'}, {'user': 'matheus-rech', 'forked_at': '2024-07-24T19:16:05Z'}, {'user': 'jeffrey-mys', 'forked_at': '2024-04-24T03:11:09Z'}, {'user': 'fairhopeweb', 'forked_at': '2023-04-22T13:09:54Z'}, {'user': 'philaris', 'forked_at': '2022-11-16T20:23:06Z'}, {'user': 'carlosvneves', 'forked_at': '2022-10-24T19:43:23Z'}, {'user': 'schoulten', 'forked_at': '2022-10-20T13:54:05Z'}, {'user': 'daiyiy', 'forked_at': '2022-08-28T10:28:54Z'}, {'user': 'TerrisGO', 'forked_at': '2022-04-28T17:47:03Z'}, {'user': 'ningzhibin', 'forked_at': '2022-01-05T19:47:18Z'}, {'user': 'hanxiaofei', 'forked_at': '2021-12-17T06:19:34Z'}, {'user': 'beauchamplab', 'forked_at': '2021-10-10T03:43:32Z'}, {'user': 'sitedata', 'forked_at': '2021-08-20T15:43:35Z'}, {'user': 'PawanRamaMali', 'forked_at': '2021-07-29T14:19:52Z'}, {'user': 'Stmen', 'forked_at': '2021-07-13T14:10:26Z'}, {'user': 'RakhithJK', 'forked_at': '2021-05-22T06:05:22Z'}, {'user': 'wsxqaza12', 'forked_at': '2021-04-16T07:39:33Z'}, {'user': 'b-xiang', 'forked_at': '2021-01-25T03:39:53Z'}, {'user': 'hnhkj', 'forked_at': '2021-01-23T01:22:11Z'}, {'user': 'aimwts', 'forked_at': '2021-01-11T22:26:24Z'}, {'user': 'techfriendly', 'forked_at': '2020-10-29T06:04:17Z'}, {'user': 'xeronith', 'forked_at': '2020-06-17T12:28:38Z'}, {'user': '2php', 'forked_at': '2020-04-05T15:48:51Z'}, {'user': 'living1069', 'forked_at': '2020-03-31T01:06:45Z'}, {'user': 'stefvanbuuren', 'forked_at': '2020-02-18T20:45:09Z'}, {'user': 'JayKimBravekjh', 'forked_at': '2019-10-24T21:47:00Z'}, {'user': 'dev0p0', 'forked_at': '2019-10-13T19:08:47Z'}, {'user': 'rnotonlyr', 'forked_at': '2019-08-04T03:44:34Z'}, {'user': 'rwatts3', 'forked_at': '2019-05-31T22:13:20Z'}, {'user': 'jackzengLab', 'forked_at': '2019-04-28T10:10:13Z'}, {'user': 'nizvoo', 'forked_at': '2019-04-12T01:25:01Z'}, {'user': 'dy-r', 'forked_at': '2019-02-07T14:39:38Z'}, {'user': 'xishi00', 'forked_at': '2019-01-29T11:38:44Z'}, {'user': 'guhjy', 'forked_at': '2018-11-17T02:57:36Z'}, {'user': 'GreedBlink', 'forked_at': '2018-09-25T14:55:22Z'}, {'user': 'swesterm', 'forked_at': '2018-09-15T02:08:24Z'}, {'user': 'StayHugrry', 'forked_at': '2018-08-06T09:01:01Z'}, {'user': 'ningjingzhiyuan507', 'forked_at': '2018-08-02T11:12:41Z'}, {'user': 'codymarquart', 'forked_at': '2018-06-12T03:23:11Z'}, {'user': 'seraekim', 'forked_at': '2018-04-23T04:10:04Z'}, {'user': 'Macro27', 'forked_at': '2018-03-23T07:01:27Z'}, {'user': 'lucas8264', 'forked_at': '2018-03-14T07:43:40Z'}, {'user': 'pooya1991', 'forked_at': '2018-01-23T04:57:35Z'}, {'user': 'httpsgithu', 'forked_at': '2018-01-20T02:11:41Z'}, {'user': 'najibalghaeth', 'forked_at': '2017-12-31T03:16:58Z'}, {'user': 'jy03189211', 'forked_at': '2017-12-12T15:54:15Z'}, {'user': 'Jailsonrs', 'forked_at': '2017-09-25T03:31:26Z'}, {'user': 'diemesleno', 'forked_at': '2017-08-28T18:54:37Z'}, {'user': 'bedantaguru', 'forked_at': '2017-08-02T10:34:14Z'}, {'user': 'thalesdalin', 'forked_at': '2017-07-13T04:43:44Z'}, {'user': 'assaron', 'forked_at': '2017-07-04T19:59:39Z'}, {'user': 'JamesLinus', 'forked_at': '2017-06-24T15:17:11Z'}, {'user': 'cuulee', 'forked_at': '2017-05-26T12:19:51Z'}, {'user': 'ClarePhang', 'forked_at': '2017-05-25T04:25:35Z'}, {'user': 'mnjstwins', 'forked_at': '2017-05-20T22:04:18Z'}, {'user': 'nagyistge', 'forked_at': '2017-04-26T19:26:40Z'}, {'user': 'varontron', 'forked_at': '2017-04-12T13:53:23Z'}, {'user': 'pennatula', 'forked_at': '2017-03-15T10:55:48Z'}, {'user': 'zengkevin', 'forked_at': '2017-03-13T16:23:04Z'}, {'user': 'benben2773', 'forked_at': '2017-02-25T05:31:00Z'}, {'user': 'sunbjt', 'forked_at': '2016-12-27T14:25:56Z'}, {'user': 'ktargows', 'forked_at': '2016-12-13T15:07:18Z'}, {'user': 'AlgoSkyNet', 'forked_at': '2016-11-27T00:16:34Z'}, {'user': 'linkfar', 'forked_at': '2016-10-30T03:20:53Z'}, {'user': 'lkngin', 'forked_at': '2016-09-23T17:09:09Z'}, {'user': 'manojasati', 'forked_at': '2016-09-22T04:47:50Z'}, {'user': 'TutorialesOpenCPU', 'forked_at': '2016-08-23T21:11:52Z'}, {'user': 'jay-bourland', 'forked_at': '2016-06-17T22:30:15Z'}, {'user': 'rtvt123', 'forked_at': '2016-06-16T23:55:57Z'}, {'user': 'cha63506', 'forked_at': '2016-06-08T14:57:28Z'}, {'user': 'latuji', 'forked_at': '2016-04-08T07:53:38Z'}, {'user': 'cjtexas', 'forked_at': '2016-03-08T03:56:17Z'}, {'user': 'medmatix', 'forked_at': '2016-02-04T20:29:01Z'}, {'user': 'tkoyama010', 'forked_at': '2016-01-25T03:41:33Z'}, {'user': 'dy-kim', 'forked_at': '2016-01-15T08:57:20Z'}, {'user': 'linearregression', 'forked_at': '2016-01-11T05:41:41Z'}, {'user': 'ghosthamlet', 'forked_at': '2015-11-28T04:51:49Z'}, {'user': 'pranayroy01', 'forked_at': '2015-10-27T03:59:46Z'}, {'user': 'statwonk', 'forked_at': '2015-09-23T18:30:33Z'}, {'user': 'spicer23', 'forked_at': '2015-09-19T00:12:09Z'}, {'user': 'oliverbock', 'forked_at': '2015-09-15T07:58:53Z'}, {'user': 'GreaterKudu', 'forked_at': '2015-08-25T20:49:10Z'}, {'user': 'thehyve', 'forked_at': '2015-08-14T15:50:18Z'}, {'user': 'jungjung917', 'forked_at': '2015-08-09T03:14:58Z'}, {'user': 'fdoperezi', 'forked_at': '2015-07-24T03:14:27Z'}, {'user': 'giko45', 'forked_at': '2015-07-20T08:54:59Z'}, {'user': 'bhatmonica', 'forked_at': '2015-07-17T20:59:59Z'}, {'user': 'JackStat', 'forked_at': '2015-07-07T13:49:29Z'}, {'user': 'boratonAJ', 'forked_at': '2015-07-01T18:55:44Z'}, {'user': 'evizbiz', 'forked_at': '2015-06-19T01:57:42Z'}, {'user': 'crtahlin', 'forked_at': '2015-06-01T11:16:37Z'}, {'user': 'stevewithington', 'forked_at': '2015-05-07T04:49:15Z'}, {'user': 'guanlongtianzi', 'forked_at': '2015-05-07T04:28:49Z'}, {'user': 'silky', 'forked_at': '2015-05-06T04:58:16Z'}, {'user': 'jfilip', 'forked_at': '2015-04-20T19:36:29Z'}]",102,30,2457003.6285714284,True,True,968,29,6,"[{'user': 'jeroen', 'contributions': 946, 'location': 'Utrecht'}, {'user': 'assaron', 'contributions': 9, 'location': 'Saint Louis, MO'}, {'user': 'philaris', 'contributions': 2, 'location': None}, {'user': 'behrica', 'contributions': 1, 'location': None}, {'user': 'robertzk', 'contributions': 1, 'location': 'Chicago, IL'}, {'user': 'stefvanbuuren', 'contributions': 1, 'location': 'Leiden and Utrecht'}]"
thehyve,qualify-provider-portal,False,,,0,0,[],0,0,,False,True,19,0,2,"[{'user': 'roberthorlings', 'contributions': 12, 'location': 'Utrecht, The Netherlands'}, {'user': 'dwerbam', 'contributions': 1, 'location': None}]"
thehyve,SmartR,False,,,0,3,"[{'user': 'freestatman', 'forked_at': '2016-04-24T11:46:47Z'}, {'user': 'rnugraha', 'forked_at': '2015-10-20T06:26:34Z'}, {'user': 'jinlei', 'forked_at': '2015-10-19T14:27:01Z'}]",0,2,,True,True,114,0,2,"[{'user': 'sherzinger', 'contributions': 105, 'location': 'Luxembourg'}, {'user': 'dwerbam', 'contributions': 5, 'location': None}]"
thehyve,naa-transmartApp,False,,,0,2,"[{'user': 'DebasishKaran', 'forked_at': '2017-01-10T13:01:18Z'}, {'user': 'JanKanis', 'forked_at': '2015-09-24T09:42:27Z'}]",0,30,,True,True,2994,0,34,"[{'user': 'cataphract', 'contributions': 390, 'location': 'Almada, Portugal'}, {'user': 'fguitton', 'contributions': 351, 'location': 'London'}, {'user': 'rnugraha', 'contributions': 156, 'location': 'Utrecht'}, {'user': 'wvetrone', 'contributions': 136, 'location': 'Newton, MA'}, {'user': 'jboles', 'contributions': 111, 'location': 'Pennsylvania, USA'}, {'user': 'JanKanis', 'contributions': 104, 'location': None}, {'user': 'gijskant', 'contributions': 103, 'location': 'Utrecht, The Netherlands'}, {'user': 'Terry-Weymouth', 'contributions': 91, 'location': 'Royal Oak, MI, USA'}, {'user': 'davidxn', 'contributions': 80, 'location': None}, {'user': 'gtarcea', 'contributions': 61, 'location': 'Ann Arbor, MI'}, {'user': 'roberthorlings', 'contributions': 42, 'location': 'Utrecht, The Netherlands'}, {'user': 'jinlei', 'contributions': 40, 'location': None}, {'user': 'mconser', 'contributions': 36, 'location': None}, {'user': 'keesvanbochove', 'contributions': 34, 'location': 'Utrecht, Netherlands'}, {'user': 'eugene-rakhmatulin', 'contributions': 33, 'location': 'Carlsbad, CA'}, {'user': 'aoehmichen', 'contributions': 32, 'location': 'London'}, {'user': 'hberube', 'contributions': 32, 'location': 'Cambridge, MA'}, {'user': 'techick', 'contributions': 28, 'location': 'London'}, {'user': 'ricepeterm', 'contributions': 20, 'location': 'Royston, UK'}, {'user': 'haarts', 'contributions': 19, 'location': 'Netherlands'}, {'user': 'forus', 'contributions': 13, 'location': 'Utrecht'}, {'user': 'berubh', 'contributions': 13, 'location': None}, {'user': 'mtmcduffie', 'contributions': 11, 'location': 'Boston, MA'}, {'user': 'evanswang', 'contributions': 9, 'location': 'London, UK'}, {'user': 'munikuntla', 'contributions': 6, 'location': 'Boston, MA'}, {'user': 'dwerbam', 'contributions': 6, 'location': None}, {'user': 'zwright', 'contributions': 5, 'location': 'Ann Arbor, Michigan, United States'}, {'user': 'wardweistra', 'contributions': 5, 'location': 'Utrecht, NL'}, {'user': 'alchimystic', 'contributions': 5, 'location': 'Sesimbra'}, {'user': 'augures', 'contributions': 3, 'location': None}, {'user': 'DanielPletea', 'contributions': 2, 'location': None}, {'user': 'akhandeshi', 'contributions': 1, 'location': None}, {'user': 'cdejonge', 'contributions': 1, 'location': None}, {'user': 'kretep', 'contributions': 1, 'location': 'Leiden, The Netherlands'}]"
thehyve,naa-transmart-gwas,False,,,0,0,[],0,0,,False,True,202,0,14,"[{'user': 'hberube', 'contributions': 45, 'location': 'Cambridge, MA'}, {'user': 'berubh', 'contributions': 33, 'location': None}, {'user': 'davidxn', 'contributions': 27, 'location': None}, {'user': 'fguitton', 'contributions': 15, 'location': 'London'}, {'user': 'akhandeshi', 'contributions': 14, 'location': None}, {'user': 'gijskant', 'contributions': 13, 'location': 'Utrecht, The Netherlands'}, {'user': 'Terry-Weymouth', 'contributions': 11, 'location': 'Royal Oak, MI, USA'}, {'user': 'JanKanis', 'contributions': 6, 'location': None}, {'user': 'devjohnson', 'contributions': 5, 'location': None}, {'user': 'cataphract', 'contributions': 3, 'location': 'Almada, Portugal'}, {'user': 'aoehmichen', 'contributions': 2, 'location': 'London'}, {'user': 'sanvibatra', 'contributions': 1, 'location': None}, {'user': 'ricepeterm', 'contributions': 1, 'location': 'Royston, UK'}, {'user': 'techick', 'contributions': 1, 'location': 'London'}]"
thehyve,naa-transmart-extensions,False,,,0,0,[],0,0,,True,True,87,0,9,"[{'user': 'Terry-Weymouth', 'contributions': 21, 'location': 'Royal Oak, MI, USA'}, {'user': 'davidxn', 'contributions': 11, 'location': None}, {'user': 'fguitton', 'contributions': 10, 'location': 'London'}, {'user': 'cataphract', 'contributions': 9, 'location': 'Almada, Portugal'}, {'user': 'aoehmichen', 'contributions': 8, 'location': 'London'}, {'user': 'hsahni', 'contributions': 2, 'location': None}, {'user': 'ricepeterm', 'contributions': 2, 'location': 'Royston, UK'}, {'user': 'akhandeshi', 'contributions': 1, 'location': None}, {'user': 'berubh', 'contributions': 1, 'location': None}]"
thehyve,naa-transmart-rest-api,False,,,0,1,"[{'user': 'crossonrose', 'forked_at': '2018-12-19T00:17:56Z'}]",0,2,,True,True,269,0,11,"[{'user': 'cataphract', 'contributions': 93, 'location': 'Almada, Portugal'}, {'user': 'JanKanis', 'contributions': 17, 'location': None}, {'user': 'scottfaria-gd', 'contributions': 13, 'location': None}, {'user': 'Terry-Weymouth', 'contributions': 9, 'location': 'Royal Oak, MI, USA'}, {'user': 'forus', 'contributions': 7, 'location': 'Utrecht'}, {'user': 'alchimystic', 'contributions': 4, 'location': 'Sesimbra'}, {'user': 'danielnesbitt-gd', 'contributions': 2, 'location': None}, {'user': 'fguitton', 'contributions': 2, 'location': 'London'}, {'user': 'gijskant', 'contributions': 1, 'location': 'Utrecht, The Netherlands'}, {'user': 'wardweistra', 'contributions': 1, 'location': 'Utrecht, NL'}, {'user': 'temoedjin', 'contributions': 1, 'location': None}]"
thehyve,naa-Rmodules,False,,,0,0,[],0,1,,True,False,2,0,2,"[{'user': 'gijskant', 'contributions': 1, 'location': 'Utrecht, The Netherlands'}, {'user': 'berubh', 'contributions': 1, 'location': None}]"
thehyve,naa-transmart-legacy-db,False,,,0,0,[],0,0,,True,True,1,0,1,"[{'user': 'berubh', 'contributions': 1, 'location': None}]"
thehyve,naa-transmart-core-db,False,,,0,1,"[{'user': 'JanKanis', 'forked_at': '2015-12-19T22:51:09Z'}]",0,17,,True,True,104,0,6,"[{'user': 'cataphract', 'contributions': 28, 'location': 'Almada, Portugal'}, {'user': 'gijskant', 'contributions': 24, 'location': 'Utrecht, The Netherlands'}, {'user': 'JanKanis', 'contributions': 21, 'location': None}, {'user': 'hberube', 'contributions': 9, 'location': 'Cambridge, MA'}, {'user': 'rnugraha', 'contributions': 3, 'location': 'Utrecht'}, {'user': 'berubh', 'contributions': 1, 'location': None}]"
thehyve,naa-folder-management,False,,,0,0,[],0,0,,True,True,12,0,4,"[{'user': 'cataphract', 'contributions': 6, 'location': 'Almada, Portugal'}, {'user': 'hberube', 'contributions': 3, 'location': 'Cambridge, MA'}, {'user': 'berubh', 'contributions': 2, 'location': None}, {'user': 'gijskant', 'contributions': 1, 'location': 'Utrecht, The Netherlands'}]"
thehyve,heim-transmart-test,False,,,0,0,[],0,0,,True,True,127,0,3,"[{'user': 'Terry-Weymouth', 'contributions': 85, 'location': 'Royal Oak, MI, USA'}, {'user': 'ricepeterm', 'contributions': 25, 'location': 'Royston, UK'}, {'user': 'cataphract', 'contributions': 6, 'location': 'Almada, Portugal'}]"
thehyve,heim-transmartApp,False,,,0,0,[],0,3,,True,True,3003,0,36,"[{'user': 'fguitton', 'contributions': 417, 'location': 'London'}, {'user': 'cataphract', 'contributions': 386, 'location': 'Almada, Portugal'}, {'user': 'wvetrone', 'contributions': 136, 'location': 'Newton, MA'}, {'user': 'jboles', 'contributions': 111, 'location': 'Pennsylvania, USA'}, {'user': 'Terry-Weymouth', 'contributions': 105, 'location': 'Royal Oak, MI, USA'}, {'user': 'rnugraha', 'contributions': 99, 'location': 'Utrecht'}, {'user': 'davidxn', 'contributions': 80, 'location': None}, {'user': 'gtarcea', 'contributions': 61, 'location': 'Ann Arbor, MI'}, {'user': 'ricepeterm', 'contributions': 57, 'location': 'Royston, UK'}, {'user': 'forus', 'contributions': 47, 'location': 'Utrecht'}, {'user': 'JanKanis', 'contributions': 43, 'location': None}, {'user': 'roberthorlings', 'contributions': 42, 'location': 'Utrecht, The Netherlands'}, {'user': 'jinlei', 'contributions': 40, 'location': None}, {'user': 'mconser', 'contributions': 36, 'location': None}, {'user': 'keesvanbochove', 'contributions': 34, 'location': 'Utrecht, Netherlands'}, {'user': 'eugene-rakhmatulin', 'contributions': 33, 'location': 'Carlsbad, CA'}, {'user': 'aoehmichen', 'contributions': 32, 'location': 'London'}, {'user': 'techick', 'contributions': 28, 'location': 'London'}, {'user': 'amerikan', 'contributions': 26, 'location': 'California'}, {'user': 'haarts', 'contributions': 19, 'location': 'Netherlands'}, {'user': 'mtmcduffie', 'contributions': 11, 'location': 'Boston, MA'}, {'user': 'evanswang', 'contributions': 9, 'location': 'London, UK'}, {'user': 'evast', 'contributions': 8, 'location': 'Rotterdam, The Netherlands'}, {'user': 'munikuntla', 'contributions': 6, 'location': 'Boston, MA'}, {'user': 'zwright', 'contributions': 5, 'location': 'Ann Arbor, Michigan, United States'}, {'user': 'hberube', 'contributions': 5, 'location': 'Cambridge, MA'}, {'user': 'alchimystic', 'contributions': 5, 'location': 'Sesimbra'}, {'user': 'cuhrich', 'contributions': 4, 'location': None}, {'user': 'augures', 'contributions': 3, 'location': None}, {'user': 'cdejonge', 'contributions': 3, 'location': None}, {'user': 'DanielPletea', 'contributions': 2, 'location': None}, {'user': 'j-hudecek', 'contributions': 2, 'location': None}, {'user': 'PiotrZakrzewski', 'contributions': 2, 'location': 'Australia'}, {'user': 'berubh', 'contributions': 2, 'location': None}, {'user': 'akhandeshi', 'contributions': 1, 'location': None}, {'user': 'dennyverbeeck', 'contributions': 1, 'location': 'Beerse'}]"
thehyve,heim-transmart-core-api,False,,,0,0,[],0,0,,True,True,207,0,12,"[{'user': 'cataphract', 'contributions': 125, 'location': 'Almada, Portugal'}, {'user': 'Terry-Weymouth', 'contributions': 14, 'location': 'Royal Oak, MI, USA'}, {'user': 'keesvanbochove', 'contributions': 9, 'location': 'Utrecht, Netherlands'}, {'user': 'roberthorlings', 'contributions': 7, 'location': 'Utrecht, The Netherlands'}, {'user': 'forus', 'contributions': 6, 'location': 'Utrecht'}, {'user': 'JanKanis', 'contributions': 5, 'location': None}, {'user': 'alchimystic', 'contributions': 4, 'location': 'Sesimbra'}, {'user': 'j-hudecek', 'contributions': 2, 'location': None}, {'user': 'ricepeterm', 'contributions': 2, 'location': 'Royston, UK'}, {'user': 'fguitton', 'contributions': 1, 'location': 'London'}, {'user': 'haarts', 'contributions': 1, 'location': 'Netherlands'}, {'user': 'rnugraha', 'contributions': 1, 'location': 'Utrecht'}]"
thehyve,heim-transmart-data,False,,,0,0,[],0,0,,True,True,1024,0,19,"[{'user': 'cataphract', 'contributions': 374, 'location': 'Almada, Portugal'}, {'user': 'ricepeterm', 'contributions': 228, 'location': 'Royston, UK'}, {'user': 'Terry-Weymouth', 'contributions': 30, 'location': 'Royal Oak, MI, USA'}, {'user': 'forus', 'contributions': 28, 'location': 'Utrecht'}, {'user': 'roberthorlings', 'contributions': 27, 'location': 'Utrecht, The Netherlands'}, {'user': 'cdejonge', 'contributions': 24, 'location': None}, {'user': 'fguitton', 'contributions': 20, 'location': 'London'}, {'user': 'haarts', 'contributions': 19, 'location': 'Netherlands'}, {'user': 'JanKanis', 'contributions': 7, 'location': None}, {'user': 'j-hudecek', 'contributions': 6, 'location': None}, {'user': 'RianneJ', 'contributions': 5, 'location': None}, {'user': 'rnugraha', 'contributions': 5, 'location': 'Utrecht'}, {'user': 'hberube', 'contributions': 4, 'location': 'Cambridge, MA'}, {'user': 'cuhrich', 'contributions': 3, 'location': None}, {'user': 'dennyverbeeck', 'contributions': 3, 'location': 'Beerse'}, {'user': 'mirasrael', 'contributions': 1, 'location': None}, {'user': 'aoehmichen', 'contributions': 1, 'location': 'London'}, {'user': 'alchimystic', 'contributions': 1, 'location': 'Sesimbra'}, {'user': 'sethsnel', 'contributions': 1, 'location': 'Utrecht'}]"
thehyve,heim-RInterface,False,,,0,0,[],0,0,,True,True,163,0,12,"[{'user': 'RianneJ', 'contributions': 27, 'location': None}, {'user': 'JanKanis', 'contributions': 12, 'location': None}, {'user': 'gijskant', 'contributions': 9, 'location': 'Utrecht, The Netherlands'}, {'user': 'pieterlukasse', 'contributions': 6, 'location': None}, {'user': 'Terry-Weymouth', 'contributions': 3, 'location': 'Royal Oak, MI, USA'}, {'user': 'cataphract', 'contributions': 2, 'location': 'Almada, Portugal'}, {'user': 'jinlei', 'contributions': 2, 'location': None}, {'user': 'manniche', 'contributions': 2, 'location': 'Copenhagen, DK'}, {'user': 'mtmcduffie', 'contributions': 2, 'location': 'Boston, MA'}, {'user': 'ricepeterm', 'contributions': 1, 'location': 'Royston, UK'}, {'user': 'davidxn', 'contributions': 1, 'location': None}, {'user': 'forus', 'contributions': 1, 'location': 'Utrecht'}]"
thehyve,heim-transmart-extensions,False,,,0,0,[],0,0,,True,True,104,0,9,"[{'user': 'Terry-Weymouth', 'contributions': 23, 'location': 'Royal Oak, MI, USA'}, {'user': 'davidxn', 'contributions': 11, 'location': None}, {'user': 'fguitton', 'contributions': 10, 'location': 'London'}, {'user': 'cataphract', 'contributions': 9, 'location': 'Almada, Portugal'}, {'user': 'aoehmichen', 'contributions': 8, 'location': 'London'}, {'user': 'ricepeterm', 'contributions': 6, 'location': 'Royston, UK'}, {'user': 'forus', 'contributions': 2, 'location': 'Utrecht'}, {'user': 'hsahni', 'contributions': 2, 'location': None}, {'user': 'akhandeshi', 'contributions': 1, 'location': None}]"
thehyve,heim-folder-management-plugin,False,,,0,0,[],0,0,,True,True,106,0,9,"[{'user': 'ricepeterm', 'contributions': 23, 'location': 'Royston, UK'}, {'user': 'Terry-Weymouth', 'contributions': 22, 'location': 'Royal Oak, MI, USA'}, {'user': 'fguitton', 'contributions': 18, 'location': 'London'}, {'user': 'davidxn', 'contributions': 9, 'location': None}, {'user': 'aoehmichen', 'contributions': 5, 'location': 'London'}, {'user': 'cataphract', 'contributions': 4, 'location': 'Almada, Portugal'}, {'user': 'baroleg', 'contributions': 1, 'location': None}, {'user': 'techick', 'contributions': 1, 'location': 'London'}, {'user': 'berubh', 'contributions': 1, 'location': None}]"
thehyve,heim-Rmodules,False,,,0,0,[],0,0,,True,True,1441,0,26,"[{'user': 'rnugraha', 'contributions': 377, 'location': 'Utrecht'}, {'user': 'cataphract', 'contributions': 174, 'location': 'Almada, Portugal'}, {'user': 'haarts', 'contributions': 125, 'location': 'Netherlands'}, {'user': 'forus', 'contributions': 46, 'location': 'Utrecht'}, {'user': 'fguitton', 'contributions': 33, 'location': 'London'}, {'user': 'Terry-Weymouth', 'contributions': 32, 'location': 'Royal Oak, MI, USA'}, {'user': 'thulsen', 'contributions': 24, 'location': 'Eindhoven, the Netherlands'}, {'user': 'ricepeterm', 'contributions': 24, 'location': 'Royston, UK'}, {'user': 'alchimystic', 'contributions': 14, 'location': 'Sesimbra'}, {'user': 'gtarcea', 'contributions': 13, 'location': 'Ann Arbor, MI'}, {'user': 'eugene-rakhmatulin', 'contributions': 12, 'location': 'Carlsbad, CA'}, {'user': 'aoehmichen', 'contributions': 11, 'location': 'London'}, {'user': 'mtmcduffie', 'contributions': 9, 'location': 'Boston, MA'}, {'user': 'munikuntla', 'contributions': 8, 'location': 'Boston, MA'}, {'user': 'cdejonge', 'contributions': 7, 'location': None}, {'user': 'keesvanbochove', 'contributions': 7, 'location': 'Utrecht, Netherlands'}, {'user': 'jinlei', 'contributions': 5, 'location': None}, {'user': 'techick', 'contributions': 5, 'location': 'London'}, {'user': 'hberube', 'contributions': 3, 'location': 'Cambridge, MA'}, {'user': 'JanKanis', 'contributions': 3, 'location': None}, {'user': 'roberthorlings', 'contributions': 3, 'location': 'Utrecht, The Netherlands'}, {'user': 'berubh', 'contributions': 2, 'location': None}, {'user': 'timdo', 'contributions': 2, 'location': None}, {'user': 'weiguUL', 'contributions': 2, 'location': None}, {'user': 'dennyverbeeck', 'contributions': 1, 'location': 'Beerse'}, {'user': 'iemam', 'contributions': 1, 'location': None}]"
thehyve,heim-transmart-rest-api,False,,,0,0,[],0,0,,True,True,270,0,10,"[{'user': 'cataphract', 'contributions': 95, 'location': 'Almada, Portugal'}, {'user': 'forus', 'contributions': 11, 'location': 'Utrecht'}, {'user': 'JanKanis', 'contributions': 9, 'location': None}, {'user': 'Terry-Weymouth', 'contributions': 9, 'location': 'Royal Oak, MI, USA'}, {'user': 'alchimystic', 'contributions': 4, 'location': 'Sesimbra'}, {'user': 'gijskant', 'contributions': 4, 'location': 'Utrecht, The Netherlands'}, {'user': 'fguitton', 'contributions': 2, 'location': 'London'}, {'user': 'ricepeterm', 'contributions': 1, 'location': 'Royston, UK'}, {'user': 'wardweistra', 'contributions': 1, 'location': 'Utrecht, NL'}, {'user': 'temoedjin', 'contributions': 1, 'location': None}]"
